death_prob,vax_effect,viral_age_effect,f_val
0.0376113907356041,0.10511133236429462,0.2970508766443637,0.21620999999999999
0.07994345164552774,0.27497046110391304,0.10230782836677098,0.5540900000000001
0.07222401491396961,0.16658789934562857,0.1016181520624242,0.5534899999999999
0.07793319569641494,0.4138546515705659,0.10127644888009275,0.55424
0.50448694275617,0.8896772573463562,0.4352189706869216,0.12949000000000002
0.5391091929737035,0.8402616556913772,0.8966810430194074,0.11428
0.5665244128124661,0.10804314392955955,0.33835333673177137,0.13402999999999998
0.2779918836638068,0.20994732768099644,0.8981832180688006,0.12234000000000002
0.07752043153223417,0.3110738104995004,0.10031002057658354,0.55872
0.15255620273941015,0.10054878991236178,0.5102874210612208,0.16107
0.3945309817589608,0.1020847303581019,0.44061057358404143,0.15005999999999997
0.09626127796201783,0.5873301763145307,0.10146145157326902,0.5306799999999999
0.06674196348737636,0.5370521501103921,0.10064820439454421,0.5424
0.7126084351069114,0.10034511859528213,0.89801722209906,0.11484000000000001
0.06614648430990737,0.8917990401684899,0.8985629416393962,0.08050999999999998
0.062019899414646175,0.38905971434545406,0.10107781760649806,0.5513600000000001
0.08108271743829827,0.2589750937117295,0.1010033373251031,0.55573
0.897653943580116,0.8795163142127743,0.10523250731890582,0.11579
0.07434641517320259,0.3988085981066055,0.10175950218344668,0.5584
0.021060732853917675,0.11292366734079683,0.7431686332252628,0.06580000000000001
0.07128653601705921,0.1867361611441286,0.10167529028284115,0.55558
0.3585839331674445,0.889613804680428,0.48209881514678343,0.13216
0.0525741693092404,0.47308868286282557,0.1002454276479356,0.53142
0.8970638743338286,0.12160285625685044,0.348404552216095,0.11776999999999999
0.0810872868034959,0.11744554188602924,0.1010172807337681,0.5513899999999999
0.24466629304902276,0.5594790946468221,0.10421752905451696,0.25852
0.08045949729890534,0.3624244304344222,0.10173437301431552,0.55414
0.09785883587609517,0.6422339008066708,0.10011762557326698,0.52076
0.5018784774067022,0.1139270184914918,0.8912049438572374,0.11967000000000003
0.08665280140246687,0.1854218181835549,0.10142467458924509,0.54825
0.11666206203633937,0.4796491893123217,0.10078188334343015,0.50637
0.08131208771248503,0.10671905408462559,0.14920011059076208,0.45935000000000004
0.05499527887064139,0.13758631010364442,0.10054720429461979,0.54347
0.6573861427943822,0.8559095339884909,0.10392134604875514,0.12833
0.06421373753088624,0.21138374309875574,0.10011623371027936,0.5511199999999999
0.07095697348025876,0.2526763747998976,0.10154252319925866,0.5554600000000001
0.5346134522631205,0.12037929506056254,0.5214797363318486,0.12374000000000002
0.05692529578509428,0.35543058648974657,0.10036336489194603,0.54408
0.07170457181459955,0.3083845504204977,0.10151148435989779,0.55525
0.8246563652712915,0.10866487773188079,0.30058516150434655,0.12102000000000002
0.4329228668408367,0.8994253162315176,0.2812475692410572,0.14407999999999999
0.08323779313604222,0.570181904102616,0.10190982509019603,0.5418599999999999
0.08805328785855213,0.1646818124757456,0.10050176516770543,0.55111
0.06717777525525305,0.5468685596445193,0.10106227552763763,0.5426099999999999
0.382384887535452,0.8957655207041919,0.8961041735629794,0.11294
0.7791284423201671,0.8982443858359103,0.19456726196619623,0.11805000000000003
0.8974953211695099,0.8997962077834355,0.7337617197444364,0.10939
0.0790379617381165,0.3422699762901289,0.10032680304973969,0.55989
