death_prob,vul_penalty,vax_effect,viral_age_effect,immune_adaptation_effect,infection_prob,vax_harm_score,deaths_vax,deaths_no_vax,steps_vax,steps_no_vax,auc_vax,auc_no_vax,delta_auc,non_vul_proportion_dead_delta,vulnerable_proportion_dead_delta,seeds,viral_age_delta,immunity_delta,total_unique_infected_delta,total_infections_delta,vul_infections_delta,non_vul_infections_delta,avg_reinfections_delta,actual_diff
0.47237128842612336,2,0.10761267846273431,0.6851964631691302,0.05,0.25,-3.0000000000001275e-05,0.12841000000000002,0.12838000000000002,63.995,64.315,16.287135,19.879630000000002,-3.592495,-0.0007031841961997871,0.007931742237347736,"(np.float64(2124403648.0), np.float64(2124403648.0))",-0.5652,-0.04161999999999999,-29.945,-64.94,-2.66,-62.28,-0.04879386172256327,3.0000000000001275e-05
0.7245442157702523,2,0.47555453104947776,0.20952277676879957,0.05,0.25,-0.0023799999999999997,0.1263,0.12391999999999999,21.66,18.42,0.316965,1.003455,-0.6864899999999998,-0.00044107874190960197,0.027438009989763392,"(np.float64(3709720466.0), np.float64(3709720466.0))",-0.5450999999999999,-0.018729999999999997,-21.195,-28.11,-1.47,-26.64,-0.02560517924657911,0.0023799999999999997
0.824276188498544,2,0.10574758382029392,0.3745368667964849,0.05,0.25,-0.0014099999999999998,0.12104000000000002,0.11963000000000001,40.58,37.86,3.8947,4.81394,-0.9192400000000001,0.0005326619344544187,0.008580728574721927,"(np.float64(2420158251.0), np.float64(2420158251.0))",-0.3417,-0.006069999999999999,-17.85,-23.125,-0.535,-22.59,-0.006262895120751412,0.0014099999999999998
0.7880735576879823,2,0.30154003056962486,0.10652232988256483,0.05,0.25,-0.00542,0.12337,0.11795000000000001,8.045,4.14,0.10976500000000002,0.03989,0.069875,0.0030614990673568632,0.027841751676535777,"(np.float64(884541439.0), np.float64(884541439.0))",0.01801,0.00054,3.065,3.12,1.425,1.695,0.0003996598639455784,0.00542
0.6949322332759298,2,0.13778443123017353,0.10216953440397863,0.05,0.25,-0.0030599999999999994,0.12691,0.12385000000000002,7.015,5.28,0.15497000000000002,0.061020000000000005,0.09394999999999999,0.0012947288713004307,0.017670694172704483,"(np.float64(1457658225.0), np.float64(1457658225.0))",0.04718000000000001,0.0034699999999999996,2.83,3.96,1.29,2.67,0.003383233532934131,0.0030599999999999994
0.8081182684159253,2,0.11531670736253875,0.8981960260435691,0.05,0.25,-0.0016300000000000006,0.11306000000000001,0.11143,65.265,65.755,15.883130000000001,18.45744,-2.574309999999999,0.0013671588702652284,0.0032796912838079207,"(np.float64(1773599658.0), np.float64(1773599658.0))",-0.36466,-0.00615,-12.035,-35.0,-0.065,-34.935,-0.03130932610550011,0.0016300000000000006
0.8339003519347561,2,0.10056040878758524,0.6858496358997346,0.05,0.25,-0.0037100000000000006,0.11604,0.11233,57.445,55.18,9.510349999999999,10.325470000000001,-0.81512,0.0033012927238794264,0.007116828884950117,"(np.float64(589889012.0), np.float64(589889012.0))",-0.18682,0.03645,-10.34,-6.17,0.09,-6.26,0.02730088649480318,0.0037100000000000006
0.6199694476012034,2,0.33606291467174854,0.3448728002493838,0.05,0.25,-0.005,0.13146000000000002,0.12646000000000002,50.85,51.255,2.0224450000000003,7.101125,-5.078679999999999,0.002153986670203061,0.029625229449294112,"(np.float64(1216810863.0), np.float64(1216810863.0))",-2.42746,-0.12377,-120.3,-169.545,-12.695,-156.85,-0.10743501036293578,0.005
0.8389134740850452,2,0.3983121718490549,0.14808234839241322,0.05,0.25,-0.0066500000000000005,0.12390000000000001,0.11725000000000002,11.615,6.905,0.18424,0.28538499999999994,-0.10114499999999996,0.004765745470316282,0.023836479068426106,"(np.float64(3271736208.0), np.float64(3271736208.0))",-0.12276999999999998,-0.0045899999999999995,-0.745,-2.91,0.595,-3.505,-0.0051295825145907,0.0066500000000000005
0.7495425595536185,2,0.31688224865037556,0.357458416921539,0.05,0.25,-0.0016000000000000003,0.12330000000000002,0.12170000000000002,44.405,42.78,1.8872700000000002,5.10315,-3.21588,-0.0008339948685787556,0.023857056113530072,"(np.float64(3502838199.0), np.float64(3502838199.0))",-1.6210499999999999,-0.06536,-82.935,-109.595,-7.6,-101.995,-0.052788462826916085,0.0016000000000000003
0.8980946651036719,2,0.11447004061887621,0.4455722101653484,0.05,0.25,-0.00246,0.11911000000000001,0.11665,48.335,46.985,5.881265,7.12119,-1.2399249999999997,0.0023586191477152256,0.002792770596373199,"(np.float64(832777638.0), np.float64(832777638.0))",-0.37513999999999986,-0.00408,-19.88,-27.315,-1.33,-25.985,-0.0060641038912499735,0.00246
0.6378149144258352,2,0.36457639241940265,0.11247656794590696,0.05,0.25,-0.00218,0.13178,0.12960000000000002,11.73,7.54,0.187205,0.09021000000000001,0.09699499999999998,-0.0002509572980684177,0.025067658007884228,"(np.float64(903029310.0), np.float64(903029310.0))",0.00188,0.0007000000000000001,1.435,1.44,1.165,0.275,7.246376811594235e-05,0.00218
0.6114066800068804,2,0.23786051702336775,0.7025596490453906,0.05,0.25,-0.0015900000000000005,0.12234,0.12075000000000001,62.22,61.57,9.162435,16.05397,-6.891534999999999,0.0008419755832501449,0.0072446474391985915,"(np.float64(3683744958.0), np.float64(3683744958.0))",-1.51577,-0.1307,-91.52,-167.995,-7.765,-160.23,-0.10996270899924095,0.0015900000000000005
0.5175311220270553,2,0.26724474322994163,0.7378694685404642,0.05,0.25,-0.00029999999999999916,0.12448000000000001,0.12418000000000001,63.84,64.97,9.44619,19.378269999999997,-9.93208,-0.0006626509259969898,0.009483519921569135,"(np.float64(1888295098.0), np.float64(1888295098.0))",-2.09693,-0.23325000000000004,-117.76,-242.8,-13.155,-229.645,-0.19135618888525832,0.00029999999999999916
0.8693843693117861,2,0.2551735570827932,0.31924122612298844,0.05,0.25,-0.0022299999999999998,0.12106000000000001,0.11883000000000003,37.385,33.53,2.15341,3.7841899999999997,-1.6307799999999997,0.0006802699119189132,0.01836954538625547,"(np.float64(450983036.0), np.float64(450983036.0))",-0.7910699999999999,-0.021660000000000002,-36.575,-49.995,-2.9,-47.095,-0.021856748533159723,0.0022299999999999998
0.8547210238587709,2,0.4210826040084573,0.6819549632384934,0.05,0.25,-0.00099,0.11481999999999999,0.11383000000000003,54.885,56.12,2.206235,9.70818,-7.501945000000001,-0.0013421417712407152,0.02245798650363058,"(np.float64(3278973688.0), np.float64(3278973688.0))",-3.0920799999999997,-0.18755,-174.63,-251.76,-19.25,-232.51,-0.16742319666989325,0.00099
0.8998591904860198,2,0.3169208432587336,0.6088822693753708,0.05,0.25,-0.0030399999999999997,0.11419000000000003,0.11115000000000003,54.435,50.56,3.664425,7.577100000000001,-3.9126750000000006,0.001130460911036252,0.01932470829124107,"(np.float64(125218522.0), np.float64(125218522.0))",-1.56271,-0.05115,-88.87,-121.075,-6.64,-114.435,-0.05249386523586029,0.0030399999999999997
0.3270256393695634,2,0.10906583724231673,0.7007268660891626,0.05,0.25,-0.00203,0.13738999999999998,0.13536,67.47,68.325,20.651255000000003,24.825515,-4.17426,0.0007715351092382841,0.013905418572765784,"(np.float64(2812320119.0), np.float64(2812320119.0))",-0.31704,-0.05424,-19.75,-64.5,-2.59,-61.91,-0.06805382820272572,0.00203
0.7902344688017726,2,0.39522804331910777,0.2549019861473872,0.05,0.25,-0.0023700000000000006,0.12503000000000003,0.12266000000000002,24.945,27.695,0.50356,2.55946,-2.0559000000000003,0.00022180773390521131,0.022182165429202837,"(np.float64(2779447028.0), np.float64(2779447028.0))",-1.2634100000000001,-0.058260000000000006,-56.785,-76.31,-6.115,-70.195,-0.05830269908721052,0.0023700000000000006
0.571857654666628,2,0.3290226521234735,0.11286680971722368,0.05,0.25,-0.00676,0.14086999999999997,0.13411,15.86,10.235,0.27966,0.28398500000000004,-0.0043249999999999565,0.003722793578085542,0.03415118757261979,"(np.float64(1758602304.0), np.float64(1758602304.0))",-0.059370000000000006,-0.0027400000000000002,1.615,0.095,1.515,-1.42,-0.003302053547471385,0.00676
0.7469917914813323,2,0.4198532780004417,0.10234149462845271,0.05,0.25,-0.00486,0.12581,0.12095000000000003,9.675,5.02,0.1575,0.05326,0.10424000000000001,0.0020842117491140246,0.029663303840055156,"(np.float64(566372381.0), np.float64(566372381.0))",0.008060000000000001,0.00057,2.715,2.715,1.605,1.11,0.0,0.00486
0.6703434779077508,2,0.2597999353607753,0.19376857754222682,0.05,0.25,-0.00651,0.13396,0.12745,24.03,18.835,0.800385,1.7439800000000003,-0.9435950000000003,0.004993865187747166,0.01983891652923527,"(np.float64(3980935134.0), np.float64(3980935134.0))",-0.53073,-0.025549999999999996,-16.92,-28.27,-1.31,-26.96,-0.02064722995372451,0.00651
0.5795977534550574,2,0.25125879626634173,0.26990543875909745,0.05,0.25,-0.0019699999999999995,0.13803,0.13606,46.46,48.28,2.55452,6.172764999999999,-3.618245,-0.00039030446133193127,0.02437369679869009,"(np.float64(586356675.0), np.float64(586356675.0))",-1.80613,-0.08593,-82.355,-116.685,-8.295,-108.39,-0.0679814530557986,0.0019699999999999995
0.7775666857808549,2,0.14914898698948476,0.7280202502333671,0.05,0.25,-9.999999999999995e-05,0.11549000000000001,0.11539000000000002,58.4,57.565,9.06201,12.210615,-3.148605,-0.0010291452247861545,0.008540995721140275,"(np.float64(2308462658.0), np.float64(2308462658.0))",-0.82793,-0.027910000000000004,-51.04,-73.235,-3.125,-70.11,-0.01847418919860369,9.999999999999995e-05
0.7290726479947214,2,0.31574326652372886,0.8244412863040566,0.05,0.25,-0.00111,0.11684000000000001,0.11573,64.04,63.305,6.944895,16.989725,-10.044830000000001,-0.0007986314634442541,0.018522816368963687,"(np.float64(3474279175.0), np.float64(3474279175.0))",-2.7538400000000003,-0.24729999999999996,-152.45,-276.225,-17.36,-258.865,-0.19590275078342237,0.00111
0.8260213857365124,2,0.3267589270031507,0.6237098214708607,0.05,0.25,-0.0007100000000000003,0.11532000000000002,0.11461000000000002,56.655,53.47,3.84495,9.55621,-5.711259999999999,-0.0016232653676357337,0.02240405370812751,"(np.float64(350273308.0), np.float64(350273308.0))",-2.12355,-0.11927000000000001,-122.59,-178.63,-9.785,-168.845,-0.09559254267234352,0.0007100000000000003
0.43056744619225695,2,0.12150399352939961,0.10630323357966978,0.05,0.25,-0.004349999999999999,0.16032999999999997,0.15597999999999998,20.87,21.38,0.5973299999999999,1.1003199999999997,-0.5029899999999999,0.0027804875326812844,0.01850181688056558,"(np.float64(202370362.0), np.float64(202370362.0))",-0.3694799999999999,-0.01888,-7.965,-14.93,-0.32,-14.61,-0.014274701951361768,0.004349999999999999
0.6330178186536713,2,0.33997627705394984,0.5670013535197509,0.05,0.25,-0.0014900000000000002,0.1216,0.12011000000000001,59.19,57.645,4.20474,12.513455,-8.308715,-0.0011386059944574773,0.025591499713693712,"(np.float64(1168632139.0), np.float64(1168632139.0))",-2.89315,-0.19399,-167.99,-253.52,-16.37,-237.15,-0.15042080410759268,0.0014900000000000002
0.7057802968113795,2,0.3423063651962448,0.10423608486418434,0.05,0.25,-0.004940000000000001,0.12852,0.12358000000000001,9.625,5.395,0.15704,0.06215000000000001,0.09489,0.003142578763687138,0.02048855487078386,"(np.float64(3626715304.0), np.float64(3626715304.0))",0.014079999999999999,0.0006200000000000001,2.815,2.875,1.155,1.72,0.00039215686274509775,0.004940000000000001
0.5401849448815933,2,0.259296115462747,0.46034056004241586,0.05,0.25,-0.00459,0.13523,0.13064,68.995,67.135,8.66431,16.01774,-7.35343,0.0022841945802604354,0.024059433310837087,"(np.float64(2130263152.0), np.float64(2130263152.0))",-1.9623599999999999,-0.15644,-102.98,-189.39,-8.36,-181.03,-0.13440989535052716,0.00459
0.8994406455589061,2,0.2609889758973438,0.2664966137387519,0.05,0.25,-0.004690000000000001,0.12155,0.11686000000000002,21.8,17.665,0.6482000000000001,1.280755,-0.632555,0.0032900266362350943,0.017063310869481773,"(np.float64(3845479775.0), np.float64(3845479775.0))",-0.3818000000000001,-0.010909999999999998,-15.23,-20.205,-0.91,-19.295,-0.012080228869239824,0.004690000000000001
0.8204356751000632,2,0.3712625241804912,0.8882144019538876,0.05,0.25,-0.0011400000000000002,0.1114,0.11026000000000001,64.755,63.485,5.03981,16.635095,-11.595284999999999,-0.0016784165050133702,0.02613740090412217,"(np.float64(2264483084.0), np.float64(2264483084.0))",-3.44946,-0.31689,-189.175,-337.54,-23.385,-314.155,-0.24926458710280625,0.0011400000000000002
0.712037003240392,2,0.3967299377544006,0.4102566014379908,0.05,0.25,-0.0015900000000000005,0.12574000000000002,0.12415000000000001,53.6,50.11,2.0049,7.209255000000001,-5.2043550000000005,-0.0009538122789997918,0.025270046760811807,"(np.float64(883439502.0), np.float64(883439502.0))",-2.4173199999999997,-0.13144000000000003,-119.38,-174.645,-13.06,-161.585,-0.11728248164824351,0.0015900000000000005
0.7646387533051132,2,0.31553295196250863,0.5930998775720494,0.05,0.25,-0.0038299999999999988,0.11847000000000002,0.11464000000000002,56.405,54.08,4.37536,10.0338,-5.658440000000001,0.002684359046255124,0.014308185015069315,"(np.float64(804870909.0), np.float64(804870909.0))",-2.05475,-0.10245999999999998,-119.26,-171.655,-9.74,-161.915,-0.08256715301506361,0.0038299999999999988
0.6910924009119698,2,0.33400180879672114,0.7668763004587014,0.05,0.25,-0.00021999999999999985,0.11676000000000002,0.11654000000000002,61.235,62.24,5.35991,15.05209,-9.69218,-0.0025103698088211595,0.025406962546217854,"(np.float64(3619248670.0), np.float64(3619248670.0))",-2.971,-0.23741,-165.05,-278.115,-16.455,-261.66,-0.19169721236720932,0.00021999999999999985
0.7222977041932979,2,0.2099473982278964,0.24094065449337196,0.05,0.25,-0.0029300000000000003,0.12706,0.12413,27.135,27.605,1.317525,2.852025,-1.5345,0.0016688757522095477,0.013125030080311677,"(np.float64(2827800314.0), np.float64(2827800314.0))",-0.75342,-0.035919999999999994,-32.3,-46.59,-3.04,-43.55,-0.03072899606543528,0.0029300000000000003
0.8123400165804658,2,0.41426736102187267,0.1041259933993973,0.05,0.25,-0.0018499999999999994,0.12361000000000001,0.12176000000000002,9.34,5.095,0.13527,0.08899000000000001,0.04628,-0.00019824119069248024,0.021097556679588066,"(np.float64(1419032550.0), np.float64(1419032550.0))",-0.04243,-0.0010899999999999998,-0.055,-0.455,0.785,-1.24,-0.0013029315960912046,0.0018499999999999994
0.6326546149119114,2,0.2301184732770309,0.20853087555763,0.05,0.25,-0.0016499999999999998,0.13347,0.13182000000000002,26.165,24.6,1.015295,2.01853,-1.0032349999999999,0.00011367229869021403,0.014798114068167832,"(np.float64(1548554288.0), np.float64(1548554288.0))",-0.56849,-0.022330000000000006,-23.705,-33.12,-1.77,-31.35,-0.021624974543296673,0.0016499999999999998
0.4899802894710045,2,0.23597678209298512,0.2239810444493544,0.05,0.25,-0.0028999999999999994,0.15188,0.14897999999999997,51.65,50.56,3.0916650000000003,6.594265,-3.5025999999999997,0.0015128415200356207,0.01394012799815505,"(np.float64(4214143953.0), np.float64(4214143953.0))",-1.65687,-0.08450999999999999,-67.7,-104.26,-5.89,-98.37,-0.07152182629245771,0.0028999999999999994
0.7617330531623927,2,0.31620363305471383,0.2157228249071219,0.05,0.25,-0.0020100000000000014,0.12546000000000002,0.12345,20.61,17.78,0.58711,1.1023699999999999,-0.5152599999999999,-0.0005280675116352596,0.023122631820168778,"(np.float64(1546864730.0), np.float64(1546864730.0))",-0.35189,-0.008520000000000002,-14.325,-18.71,-0.055,-18.655,-0.01124786929068053,0.0020100000000000014
0.4586733238056615,2,0.27491641951295703,0.10132865936379593,0.05,0.25,-0.00481,0.15305999999999997,0.14825,19.105,16.315,0.38532000000000005,0.46137500000000004,-0.07605499999999997,0.002015618603203823,0.028321375409543315,"(np.float64(261462891.0), np.float64(261462891.0))",-0.12436000000000004,-0.0041199999999999995,-0.94,-2.89,1.05,-3.94,-0.00494317837211253,0.00481
0.8255661671145867,2,0.2294510719089295,0.23808610382036444,0.05,0.25,-0.00488,0.12501,0.12013000000000001,22.135,22.46,0.9359400000000001,2.26064,-1.3247,0.00362718554847392,0.016140425889447557,"(np.float64(3307339045.0), np.float64(3307339045.0))",-0.65687,-0.03513,-26.34,-40.82,-2.985,-37.835,-0.03259207178664272,0.00488
0.8625753007618471,2,0.31782818765313325,0.1044919251275128,0.05,0.25,-0.0021300000000000004,0.12164000000000001,0.11951,6.65,3.76,0.08538499999999999,0.030070000000000006,0.05531500000000001,-3.418031828879911e-06,0.020643500386402995,"(np.float64(2557852362.0), np.float64(2557852362.0))",0.007190000000000001,0.0,1.065,1.065,1.17,-0.105,0.0,0.0021300000000000004
0.5196881304756169,2,0.27564420351692687,0.1076642746477413,0.05,0.25,-0.0072699999999999996,0.14656,0.13929,16.32,12.155,0.30206500000000003,0.32448499999999997,-0.022419999999999975,0.004576711586743348,0.03278171762740097,"(np.float64(608799750.0), np.float64(608799750.0))",-0.07645,-0.002979999999999999,1.415,0.02,1.38,-1.36,-0.0032613661192784295,0.0072699999999999996
0.859970365697154,2,0.3456923090326668,0.5467523490360572,0.05,0.25,-0.0025800000000000003,0.11545000000000001,0.11287000000000003,50.895,49.83,2.41135,7.627705000000001,-5.216355,0.0009724113383002758,0.016210986070890807,"(np.float64(554399817.0), np.float64(554399817.0))",-2.21036,-0.10779,-128.79,-174.455,-12.76,-161.695,-0.09214824449648067,0.0025800000000000003
0.6978546885401373,2,0.2646333326059287,0.602903788667445,0.05,0.25,-0.0045299999999999984,0.12024000000000001,0.11571000000000002,57.655,56.83,6.013885,11.201190000000002,-5.187305,0.003063914511924076,0.017867883562239416,"(np.float64(713168942.0), np.float64(713168942.0))",-1.75021,-0.09031,-97.175,-147.29,-7.46,-139.83,-0.07865913489794345,0.0045299999999999984
0.610011720789951,2,0.3705230032192337,0.10056031071354399,0.05,0.25,-0.00429,0.13565000000000002,0.13136,14.585,7.565,0.2532,0.12372,0.12948,0.0014108229863407475,0.029331024014836653,"(np.float64(3725254786.0), np.float64(3725254786.0))",0.017739999999999995,0.0020800000000000003,2.865,2.94,1.575,1.365,0.0009303045793338138,0.00429
0.6869792844363632,2,0.29954599243289814,0.31812084971172766,0.05,0.25,-0.00357,0.13009,0.12652000000000002,46.43,45.27,2.3503350000000003,5.722199999999999,-3.371865,0.00014737167783194393,0.03310421481529347,"(np.float64(1307690094.0), np.float64(1307690094.0))",-1.55478,-0.07145,-72.06,-105.27,-6.42,-98.85,-0.06706078511319434,0.00357
0.6478502958909529,2,0.2593873650392875,0.38976085620560363,0.05,0.25,-0.0015299999999999997,0.12965,0.12812,56.215,57.025,4.434565,9.230685,-4.796120000000001,-0.0001645462181017149,0.016270378381534542,"(np.float64(463571605.0), np.float64(463571605.0))",-1.87753,-0.10312999999999999,-94.405,-142.705,-8.665,-134.04,-0.09080576329497285,0.0015299999999999997
0.587420909215998,2,0.2610526604281357,0.6405314958594035,0.05,0.25,-0.0022700000000000007,0.12300000000000001,0.12073,62.055,60.69,8.568215,14.679860000000001,-6.111644999999999,-0.000124015374161248,0.024042414217806903,"(np.float64(4027380707.0), np.float64(4027380707.0))",-1.54565,-0.10628,-84.09,-152.555,-5.53,-147.025,-0.10458310342936412,0.0022700000000000007
0.5488368976689754,2,0.28123372338205055,0.23494792632958136,0.05,0.25,-0.0024200000000000007,0.142,0.13957999999999998,45.405,47.38,1.805945,5.310560000000001,-3.504615,-0.0016928982190459888,0.0380271181853942,"(np.float64(716338536.0), np.float64(716338536.0))",-1.7878599999999998,-0.09324,-76.055,-112.825,-6.985,-105.84,-0.08564040111723116,0.0024200000000000007
0.7346860448577119,2,0.24684109918897632,0.4941887671041648,0.05,0.25,-0.0014600000000000001,0.11938,0.11792,56.275,58.325,5.60103,11.23989,-5.638859999999999,-4.323599169715864e-05,0.013931889732309823,"(np.float64(758240744.0), np.float64(758240744.0))",-1.85582,-0.12291,-97.22,-158.075,-9.275,-148.8,-0.10251781481412077,0.0014600000000000001
0.667817861578786,2,0.3514116208952377,0.10016311823296996,0.05,0.25,-0.004489999999999999,0.13166,0.12717,11.2,6.155,0.179065,0.07551000000000001,0.10355500000000001,0.0022544120355452433,0.024894671707632057,"(np.float64(1766188758.0), np.float64(1766188758.0))",0.015250000000000001,0.00066,2.72,2.775,1.345,1.43,0.0003956834532374098,0.004489999999999999
0.5905192888768622,2,0.2480737971876333,0.4378456905830118,0.05,0.25,-0.0011200000000000001,0.13268000000000002,0.13155999999999998,64.595,65.58,7.014705,13.728905,-6.714200000000001,-0.0002400831387552152,0.013970048725271711,"(np.float64(914787934.0), np.float64(914787934.0))",-2.06122,-0.15382,-105.36,-181.07,-9.84,-171.23,-0.12135515671211666,0.0011200000000000001
0.3534368936326295,2,0.1691422921889431,0.6359289222839263,0.05,0.25,-0.0008199999999999997,0.13717999999999997,0.13635999999999998,65.84,66.73,16.23936,22.554665000000004,-6.315305,-0.001266308893836027,0.019577968731634005,"(np.float64(1254853051.0), np.float64(1254853051.0))",-0.78396,-0.10631,-42.185,-119.735,-4.375,-115.36,-0.12187774722117801,0.0008199999999999997
0.7980655261581652,2,0.32250633420337366,0.4074588618835596,0.05,0.25,-0.003670000000000001,0.12441,0.12074000000000001,49.49,47.085,2.4375599999999995,6.56806,-4.1305000000000005,0.0017836245484178586,0.020056264712961448,"(np.float64(1042590095.0), np.float64(1042590095.0))",-1.8535200000000003,-0.09045,-93.4,-133.49,-8.365,-125.125,-0.07870827757289442,0.003670000000000001
0.8990077658236539,2,0.11330361676467746,0.5776471199613867,0.05,0.25,-0.00167,0.11423000000000001,0.11256000000000001,51.19,48.98,6.342785000000001,7.088744999999999,-0.7459599999999997,0.0004974811696610213,0.011441535757311681,"(np.float64(407178237.0), np.float64(407178237.0))",-0.1727,0.01772,-11.52,-11.3,0.505,-11.805,0.010987264788359567,0.00167
0.842551743448996,2,0.30522830995045563,0.10000868290789233,0.05,0.25,-0.002589999999999999,0.12273000000000002,0.12014000000000001,6.43,3.68,0.08655000000000002,0.032335,0.054215000000000006,0.0004993952501893346,0.02226273260794497,"(np.float64(3739158400.0), np.float64(3739158400.0))",0.006539999999999999,1e-05,1.3,1.3,0.905,0.395,0.0,0.002589999999999999
0.8984269194617053,2,0.3712001332660798,0.10416699163085044,0.05,0.25,-0.00433,0.12138,0.11705,6.98,3.395,0.09174500000000001,0.027045000000000003,0.06470000000000002,0.0029125780952651303,0.01797883454408769,"(np.float64(2544396050.0), np.float64(2544396050.0))",0.006730000000000001,5e-05,2.19,2.19,0.895,1.295,0.0,0.00433
0.5183600965185173,2,0.164769414465252,0.21998783686925372,0.05,0.25,-0.0013200000000000006,0.14668,0.14536,43.875,43.305,3.0051300000000003,4.634505000000001,-1.629375,0.00020633841307195476,0.012856839062745602,"(np.float64(1059471364.0), np.float64(1059471364.0))",-0.77901,-0.029880000000000004,-32.33,-47.63,-2.89,-44.74,-0.02362041679199442,0.0013200000000000006
0.5668277609838736,2,0.10632289849015138,0.10237352771930928,0.05,0.25,-0.0057599999999999995,0.13924,0.13348000000000002,11.36,10.17,0.29106499999999996,0.2662,0.024864999999999977,0.0050564597706218815,0.01119755193568922,"(np.float64(2801903619.0), np.float64(2801903619.0))",-0.006180000000000021,0.0008500000000000005,2.485,2.715,0.83,1.885,0.00011316734352604718,0.0057599999999999995
0.5477386442834203,2,0.23060920685462005,0.10122720892988789,0.05,0.25,-0.0022600000000000007,0.13924999999999998,0.13698999999999997,12.825,10.865,0.24419500000000002,0.307195,-0.06299999999999999,0.0007027324522407988,0.016517668869349512,"(np.float64(4000357599.0), np.float64(4000357599.0))",-0.11066999999999999,-0.00286,-1.99,-3.015,0.615,-3.63,-0.002700223915849889,0.0022600000000000007
0.7887738086260591,2,0.10728901270250253,0.11054955136063951,0.05,0.25,-0.0012600000000000005,0.12330000000000002,0.12204000000000001,5.335,4.48,0.1665,0.04173500000000001,0.12476500000000001,0.0008694297992978616,0.004780558244924395,"(np.float64(2140513474.0), np.float64(2140513474.0))",0.07046000000000001,0.00496,2.64,4.24,0.645,3.595,0.0034115138592750536,0.0012600000000000005
0.767996391130331,2,0.14081670641235508,0.10066673414978045,0.05,0.25,-0.0038199999999999987,0.12372,0.11990000000000002,5.59,4.93,0.06567500000000001,0.15508,-0.089405,0.0038030818851529998,0.00500163440944769,"(np.float64(1332010040.0), np.float64(1332010040.0))",-0.08648,-0.004,-0.66,-1.85,-0.2,-1.65,-0.0028347350153517547,0.0038199999999999987
0.6782315391077658,2,0.1094948080172082,0.6040252630618438,0.05,0.25,-0.0014500000000000001,0.12022000000000001,0.11877000000000003,56.985,56.45,10.059635,11.477379999999998,-1.4177450000000003,0.001459617943680982,0.001639477164301899,"(np.float64(3604201540.0), np.float64(3604201540.0))",-0.30904,0.01433,-19.425,-24.6,-0.73,-23.87,0.0012658714207209442,0.0014500000000000001
0.6781159503032114,2,0.10079586225299,0.726785937509597,0.05,0.25,-0.0029200000000000007,0.11976,0.11684000000000001,60.765,59.42,11.88323,14.285309999999999,-2.4020799999999998,0.002260380007811757,0.00912328890023144,"(np.float64(3990319585.0), np.float64(3990319585.0))",-0.3828000000000001,-0.01874,-24.38,-41.97,-0.09,-41.88,-0.016390848954261607,0.0029200000000000007
0.6558564627250586,2,0.10086166823671548,0.8051439131429349,0.05,0.25,-0.00263,0.12000000000000002,0.11737000000000002,63.735,64.04,14.963645,18.20132,-3.2376750000000003,0.0018144508574890917,0.009523610966027656,"(np.float64(2939772920.0), np.float64(2939772920.0))",-0.5960799999999999,-0.034249999999999996,-30.335,-60.33,-3.23,-57.1,-0.03780583277192152,0.00263
0.5909090270104694,2,0.10244007567839103,0.6263410414871428,0.05,0.25,-0.0032500000000000007,0.12498000000000001,0.12173000000000002,60.53,59.43,12.41868,14.209245000000001,-1.7905650000000002,0.0023336358207074882,0.011266834431034574,"(np.float64(228000262.0), np.float64(228000262.0))",-0.2549600000000001,0.009699999999999999,-17.165,-26.72,1.71,-28.43,-0.005825202382692966,0.0032500000000000007
0.6438809689172409,2,0.107466475116191,0.6710962736344381,0.05,0.25,-0.00112,0.11993000000000002,0.11881,60.035,59.61,12.043495,15.031220000000001,-2.9877249999999997,-0.0003394726621789375,0.012844944682088624,"(np.float64(2773657512.0), np.float64(2773657512.0))",-0.55974,-0.03153,-39.505,-62.425,-2.71,-59.715,-0.029535432453352103,0.00112
0.5813820790137975,2,0.26202182601933355,0.10860183668252105,0.05,0.25,-0.0011599999999999985,0.13878999999999997,0.13763,13.99,10.445,0.23113,0.26628500000000005,-0.035155000000000027,-0.0012936594148212958,0.024067742961204223,"(np.float64(722462522.0), np.float64(722462522.0))",-0.08413999999999998,-0.0032600000000000003,-1.885,-3.175,0.67,-3.845,-0.003942053487051362,0.0011599999999999985
0.41228448327896194,2,0.22020276388583712,0.10270913540215938,0.05,0.25,-0.0032199999999999993,0.16253,0.15930999999999998,23.55,18.65,0.55666,0.66084,-0.10418,0.0005073833785410272,0.02715328516402879,"(np.float64(2531491431.0), np.float64(2531491431.0))",-0.11168000000000003,-0.0043100000000000005,-1.235,-3.88,0.935,-4.815,-0.005273724430988147,0.0032199999999999993
0.8083589583062557,2,0.10667265945928578,0.10050573751122763,0.05,0.25,-0.0013700000000000003,0.12195,0.12057999999999999,4.645,3.745,0.04938000000000001,0.03477500000000001,0.014605000000000002,0.0005049778631424943,0.009155146407839692,"(np.float64(2366676459.0), np.float64(2366676459.0))",0.00232,0.0,0.685,0.685,0.485,0.2,0.0,0.0013700000000000003
0.6906415830401045,2,0.34315116270967,0.16789723446083898,0.05,0.25,-0.005209999999999999,0.13239,0.12718,16.775,16.5,0.279005,0.838995,-0.55999,0.0034137364347954823,0.021939608943973666,"(np.float64(2628911092.0), np.float64(2628911092.0))",-0.47967,-0.01635,-16.505,-21.605,-1.325,-20.28,-0.019850786292167896,0.005209999999999999
